year,Industry,Nacerev,MNE_profit_shifting
2020,F,4212,0.001
2009,F,4213,0.001
2010,F,4213,0.002
2011,F,4213,0.001
2012,F,4213,0.002
2013,F,4213,0.001
2014,F,4213,0.0
2015,F,4213,0.0
2016,F,4213,0.002
2017,F,4213,0.002
2018,F,4213,0.002
2019,F,4213,0.001
2020,F,4213,0.001
2020,F,4220,0.0
2009,F,4221,0.141
2010,F,4221,0.205
2011,F,4221,0.202
2012,F,4221,0.264
2013,F,4221,0.372
2014,F,4221,0.638
2015,F,4221,0.506
2016,F,4221,0.34
2017,F,4221,0.371
2018,F,4221,0.351
2019,F,4221,0.326
2020,F,4221,0.212
2009,F,4222,0.0
2010,F,4222,0.0
2011,F,4222,0.001
2012,F,4222,0.001
2013,F,4222,0.001
2014,F,4222,0.006
2015,F,4222,0.002
2016,F,4222,0.008
2017,F,4222,0.008
2018,F,4222,0.014
2019,F,4222,0.004
2020,F,4222,0.003
2012,F,4290,0.0
2013,F,4290,0.0
2016,F,4290,0.0
2009,F,4291,0.026
2010,F,4291,0.032
2011,F,4291,0.021
2012,F,4291,0.023
2013,F,4291,0.001
2014,F,4291,0.002
2015,F,4291,0.001
2016,F,4291,0.0
2018,F,4291,0.0
2019,F,4291,0.0
2020,F,4291,0.0
2009,F,4299,0.496
2010,F,4299,1.148
2011,F,4299,0.728
2012,F,4299,0.504
2013,F,4299,0.543
2014,F,4299,0.468
2015,F,4299,0.626
2016,F,4299,0.708
2017,F,4299,1.015
2018,F,4299,0.835
2019,F,4299,0.688
2020,F,4299,0.406
2010,F,4311,0.0
2012,F,4311,0.0
2013,F,4311,0.0
2018,F,4311,0.0
2019,F,4311,0.0
2009,F,4312,0.0
2010,F,4312,0.0
2012,F,4312,0.0
2013,F,4312,0.001
2014,F,4312,0.008
2015,F,4312,0.003
2016,F,4312,0.0
2017,F,4312,0.0
2018,F,4312,0.0
2019,F,4312,0.0
2020,F,4312,0.0
2009,F,4321,0.063
2010,F,4321,0.088
2011,F,4321,0.04
2012,F,4321,0.014
2013,F,4321,0.07
2014,F,4321,0.223
2015,F,4321,0.185
2016,F,4321,0.165
2017,F,4321,0.221
2018,F,4321,0.169
2019,F,4321,0.166
2020,F,4321,0.2
2009,F,4322,0.024
2010,F,4322,0.025
2011,F,4322,0.023
2012,F,4322,0.038
2013,F,4322,0.019
2014,F,4322,0.03
2015,F,4322,0.067
2016,F,4322,0.042
2017,F,4322,0.06
2018,F,4322,0.067
2019,F,4322,0.031
2020,F,4322,0.036
2009,F,4329,0.082
2010,F,4329,0.081
2011,F,4329,0.106
2012,F,4329,0.105
2013,F,4329,0.049
2014,F,4329,0.093
2015,F,4329,0.05
2016,F,4329,0.065
2017,F,4329,0.01
2018,F,4329,0.038
2019,F,4329,0.031
2020,F,4329,0.053
2009,F,4331,0.0
2010,F,4331,0.0
2011,F,4331,0.0
2012,F,4331,0.002
2013,F,4331,0.001
2014,F,4331,0.004
2015,F,4331,0.007
2016,F,4331,0.006
2017,F,4331,0.005
2018,F,4331,0.005
2019,F,4331,0.006
2020,F,4331,0.003
2010,F,4332,0.0
2012,F,4332,0.001
2013,F,4332,0.0
2014,F,4332,0.0
2015,F,4332,0.0
2016,F,4332,0.0
2017,F,4332,0.0
2018,F,4332,0.0
2019,F,4332,0.0
2020,F,4332,0.001
2009,F,4333,0.001
2010,F,4333,0.0
2011,F,4333,0.0
2012,F,4333,0.0
2013,F,4333,0.0
2014,F,4333,0.001
2015,F,4333,0.002
2016,F,4333,0.0
2017,F,4333,0.001
2018,F,4333,0.001
2019,F,4333,0.0
2020,F,4333,0.0
2009,F,4334,0.0
2010,F,4334,0.051
2011,F,4334,0.004
2013,F,4334,0.0
2014,F,4334,0.0
2015,F,4334,0.024
2016,F,4334,0.075
2017,F,4334,0.078
2018,F,4334,0.0
2019,F,4334,0.0
2009,F,4339,0.006
2010,F,4339,0.003
2011,F,4339,0.006
2012,F,4339,0.005
2013,F,4339,0.006
2014,F,4339,0.023
2015,F,4339,0.023
2016,F,4339,0.031
2017,F,4339,0.059
2018,F,4339,0.032
2019,F,4339,0.013
2020,F,4339,0.019
2009,F,4391,0.001
2010,F,4391,0.001
2011,F,4391,0.001
2012,F,4391,0.0
2013,F,4391,0.0
2016,F,4391,0.0
2017,F,4391,0.0
2018,F,4391,0.0
2019,F,4391,0.0
2020,F,4391,0.0
2009,F,4399,0.029
2010,F,4399,0.005
2011,F,4399,0.003
2012,F,4399,0.005
2013,F,4399,0.012
2014,F,4399,0.01
2015,F,4399,0.011
2016,F,4399,0.013
2017,F,4399,0.009
2018,F,4399,0.011
2019,F,4399,0.011
2020,F,4399,0.007
2009,G,4510,0.0
2010,G,4510,0.001
2011,G,4510,0.005
2012,G,4510,0.006
2013,G,4510,0.006
2014,G,4510,0.0
2016,G,4510,0.0
2017,G,4510,0.019
2018,G,4510,0.011
2019,G,4510,0.008
2020,G,4510,0.008
2009,G,4511,0.079
2010,G,4511,0.131
2011,G,4511,0.114
2012,G,4511,0.113
2013,G,4511,0.157
2014,G,4511,0.247
2015,G,4511,0.284
2016,G,4511,0.402
2017,G,4511,0.726
2018,G,4511,0.165
2019,G,4511,0.134
2020,G,4511,0.112
2009,G,4519,0.014
2010,G,4519,0.044
2011,G,4519,0.053
2012,G,4519,0.058
2013,G,4519,0.06
2014,G,4519,0.08
2015,G,4519,0.337
2016,G,4519,0.288
2017,G,4519,0.344
2018,G,4519,0.168
2019,G,4519,0.167
2020,G,4519,0.225
2009,G,4520,0.006
2010,G,4520,0.007
2011,G,4520,0.031
2012,G,4520,0.019
2013,G,4520,0.022
2014,G,4520,0.022
2015,G,4520,0.025
2016,G,4520,0.017
2017,G,4520,0.015
2018,G,4520,0.009
2019,G,4520,0.007
2020,G,4520,0.014
2009,G,4531,0.324
2010,G,4531,0.495
2011,G,4531,0.602
2012,G,4531,0.569
2013,G,4531,0.399
2014,G,4531,0.552
2015,G,4531,0.56
2016,G,4531,0.566
2017,G,4531,0.441
2018,G,4531,0.562
2019,G,4531,0.443
2020,G,4531,0.285
2009,G,4532,0.004
2010,G,4532,0.005
2011,G,4532,0.008
2012,G,4532,0.002
2013,G,4532,0.015
2014,G,4532,0.012
2015,G,4532,0.004
2016,G,4532,0.003
2017,G,4532,0.004
2018,G,4532,0.004
2019,G,4532,0.003
2020,G,4532,0.0
2009,G,4540,0.0
2011,G,4540,0.0
2013,G,4540,0.0
2014,G,4540,0.0
2015,G,4540,0.0
2016,G,4540,0.001
2017,G,4540,0.001
2018,G,4540,0.0
2019,G,4540,0.0
2020,G,4540,0.001
2013,G,4610,0.0
2009,G,4611,0.022
2010,G,4611,0.028
2011,G,4611,0.034
2012,G,4611,0.036
2013,G,4611,0.032
2014,G,4611,0.025
2015,G,4611,0.041
2016,G,4611,0.037
2017,G,4611,0.062
2018,G,4611,0.023
2019,G,4611,0.011
2020,G,4611,0.01
2009,G,4612,0.005
2010,G,4612,0.005
2011,G,4612,0.002
2012,G,4612,0.002
2013,G,4612,0.001
2014,G,4612,0.009
2015,G,4612,0.014
2016,G,4612,0.018
2017,G,4612,0.017
2018,G,4612,0.006
2019,G,4612,0.007
2020,G,4612,0.0
2009,G,4613,0.001
2010,G,4613,0.001
2011,G,4613,0.001
2012,G,4613,0.001
2013,G,4613,0.001
2014,G,4613,0.0
2015,G,4613,0.0
2016,G,4613,0.001
2017,G,4613,0.001
2018,G,4613,0.0
2019,G,4613,0.0
2020,G,4613,0.0
2009,G,4614,0.323
2010,G,4614,0.411
2011,G,4614,0.629
2012,G,4614,0.918
2013,G,4614,0.867
2014,G,4614,1.092
2015,G,4614,0.08
2016,G,4614,0.102
2017,G,4614,0.143
2018,G,4614,0.146
2019,G,4614,0.123
2020,G,4614,0.136
2009,G,4615,0.001
2010,G,4615,0.0
2011,G,4615,0.0
2012,G,4615,0.0
2017,G,4615,0.0
2018,G,4615,0.0
2019,G,4615,0.001
2009,G,4616,0.0
2010,G,4616,0.0
2011,G,4616,0.001
2012,G,4616,0.001
2013,G,4616,0.001
2014,G,4616,0.001
2015,G,4616,0.001
2016,G,4616,0.001
2017,G,4616,0.001
2018,G,4616,0.001
2019,G,4616,0.001
2020,G,4616,0.001
2009,G,4617,0.033
2010,G,4617,0.016
2011,G,4617,0.021
2012,G,4617,0.016
2013,G,4617,0.018
2014,G,4617,0.072
2015,G,4617,0.05
2016,G,4617,0.055
2017,G,4617,0.063
2018,G,4617,0.053
2019,G,4617,0.049
2020,G,4617,0.055
2009,G,4618,0.013
2010,G,4618,0.023
2011,G,4618,0.028
2012,G,4618,0.054
2013,G,4618,0.025
2014,G,4618,0.015
2015,G,4618,0.007
2016,G,4618,0.017
2017,G,4618,0.029
2018,G,4618,0.016
2019,G,4618,0.016
2020,G,4618,0.014
2009,G,4619,0.003
2010,G,4619,0.003
2011,G,4619,0.002
2012,G,4619,0.001
2013,G,4619,0.023
2014,G,4619,0.003
2015,G,4619,0.009
2016,G,4619,0.006
2017,G,4619,0.005
2018,G,4619,0.002
2019,G,4619,0.004
2020,G,4619,0.004
2009,G,4621,0.028
2010,G,4621,0.103
2011,G,4621,0.135
2012,G,4621,0.126
2013,G,4621,0.046
2014,G,4621,0.115
2015,G,4621,0.098
2016,G,4621,0.212
2017,G,4621,0.057
2018,G,4621,0.04
2019,G,4621,0.045
2020,G,4621,0.062
2009,G,4622,0.004
2010,G,4622,0.002
2011,G,4622,0.009
2012,G,4622,0.004
2013,G,4622,0.012
2014,G,4622,0.011
2015,G,4622,0.015
2016,G,4622,0.008
2017,G,4622,0.068
2018,G,4622,0.007
2019,G,4622,0.008
2020,G,4622,0.001
2009,G,4623,0.031
2010,G,4623,0.054
2011,G,4623,0.06
2012,G,4623,0.05
2013,G,4623,0.056
2014,G,4623,0.058
2015,G,4623,0.075
2016,G,4623,0.091
2017,G,4623,0.077
2018,G,4623,0.031
2019,G,4623,0.039
2020,G,4623,0.057
2009,G,4624,0.0
2010,G,4624,0.0
2011,G,4624,0.0
2016,G,4624,0.0
2009,G,4631,0.019
2010,G,4631,0.019
2011,G,4631,0.017
2012,G,4631,0.031
2013,G,4631,0.043
2014,G,4631,0.024
2015,G,4631,0.033
2016,G,4631,0.038
2017,G,4631,0.172
2018,G,4631,0.021
2019,G,4631,0.011
2020,G,4631,0.02
2009,G,4632,0.005
2010,G,4632,0.012
2011,G,4632,0.01
2012,G,4632,0.088
2013,G,4632,0.043
2014,G,4632,0.491
2015,G,4632,0.406
2016,G,4632,0.671
2017,G,4632,0.5
2018,G,4632,0.142
2019,G,4632,0.233
2020,G,4632,0.278
2009,G,4633,0.009
2010,G,4633,0.01
2011,G,4633,0.018
2012,G,4633,0.024
2013,G,4633,0.026
2014,G,4633,0.062
2015,G,4633,0.101
2016,G,4633,0.024
2017,G,4633,0.031
2018,G,4633,0.035
2019,G,4633,0.033
2020,G,4633,0.019
2009,G,4634,0.03
2010,G,4634,0.025
2011,G,4634,0.071
2012,G,4634,0.057
2013,G,4634,0.079
2014,G,4634,0.025
2015,G,4634,0.044
2016,G,4634,0.079
2017,G,4634,0.082
2018,G,4634,0.468
2019,G,4634,0.134
2020,G,4634,0.181
2015,G,4635,0.001
2016,G,4635,0.0
2017,G,4635,0.0
2020,G,4635,0.0
2009,G,4636,0.002
2010,G,4636,0.003
2011,G,4636,0.018
2012,G,4636,0.022
2013,G,4636,0.03
2014,G,4636,0.0
2015,G,4636,0.063
2016,G,4636,0.044
2017,G,4636,0.049
2018,G,4636,0.03
2019,G,4636,0.027
2020,G,4636,0.032
2009,G,4637,0.002
2010,G,4637,0.006
2011,G,4637,0.011
2012,G,4637,0.006
2013,G,4637,0.007
2014,G,4637,0.01
2015,G,4637,0.014
2016,G,4637,0.01
2017,G,4637,0.013
2018,G,4637,0.008
2019,G,4637,0.004
2020,G,4637,0.01
2009,G,4638,0.002
2010,G,4638,0.009
2011,G,4638,0.01
2012,G,4638,0.005
2013,G,4638,0.012
2014,G,4638,0.015
2015,G,4638,0.024
2016,G,4638,0.026
2017,G,4638,0.025
2018,G,4638,0.019
2019,G,4638,0.018
2020,G,4638,0.016
2009,G,4639,0.754
2010,G,4639,1.129
2011,G,4639,0.913
2012,G,4639,1.126
2013,G,4639,1.007
2014,G,4639,0.996
2015,G,4639,0.834
2016,G,4639,0.735
2017,G,4639,1.007
2018,G,4639,0.761
2019,G,4639,0.609
2020,G,4639,0.331
2009,G,4641,0.001
2010,G,4641,0.007
2011,G,4641,0.042
2012,G,4641,0.008
2013,G,4641,0.006
2014,G,4641,0.028
2015,G,4641,0.307
2016,G,4641,0.022
2017,G,4641,0.114
2018,G,4641,0.246
2019,G,4641,0.105
2020,G,4641,0.155
2009,G,4642,0.254
2010,G,4642,0.388
2011,G,4642,0.505
2012,G,4642,0.537
2013,G,4642,0.475
2014,G,4642,0.592
2015,G,4642,0.639
2016,G,4642,0.413
2017,G,4642,0.538
2018,G,4642,0.806
2019,G,4642,0.288
2020,G,4642,0.146
2009,G,4643,0.163
2010,G,4643,0.205
2011,G,4643,0.385
2012,G,4643,0.23
2013,G,4643,0.327
2014,G,4643,0.536
2015,G,4643,0.569
2016,G,4643,0.362
2017,G,4643,0.465
2018,G,4643,0.339
2019,G,4643,0.292
2020,G,4643,0.195
2009,G,4644,0.001
2010,G,4644,0.001
2011,G,4644,0.003
2012,G,4644,0.002
2013,G,4644,0.001
2014,G,4644,0.001
2015,G,4644,0.001
2016,G,4644,0.002
2017,G,4644,0.006
2018,G,4644,0.003
2019,G,4644,0.003
2020,G,4644,0.004
2009,G,4645,0.746
2010,G,4645,1.193
2011,G,4645,1.178
2012,G,4645,1.52
2013,G,4645,1.274
2014,G,4645,0.989
2015,G,4645,1.434
2016,G,4645,1.829
2017,G,4645,2.498
2018,G,4645,0.439
2019,G,4645,0.703
2020,G,4645,0.447
2009,G,4646,0.017
2010,G,4646,0.014
2011,G,4646,0.126
2012,G,4646,0.078
2013,G,4646,0.081
2014,G,4646,0.062
2015,G,4646,0.196
2016,G,4646,0.215
2017,G,4646,0.028
2018,G,4646,0.016
2019,G,4646,0.013
2020,G,4646,0.076
2009,G,4647,0.005
2010,G,4647,0.007
2011,G,4647,0.012
2012,G,4647,0.012
2013,G,4647,0.016
2014,G,4647,0.018
2015,G,4647,0.016
2016,G,4647,0.03
2017,G,4647,0.018
2018,G,4647,0.006
2019,G,4647,0.005
2020,G,4647,0.008
2009,G,4648,0.003
2010,G,4648,0.01
2011,G,4648,0.0
2012,G,4648,0.0
2013,G,4648,0.002
2014,G,4648,0.001
2015,G,4648,0.004
2016,G,4648,0.005
2017,G,4648,0.006
2018,G,4648,0.0
2019,G,4648,0.003
2020,G,4648,0.001
2009,G,4649,3.101
2010,G,4649,2.652
2011,G,4649,3.904
2012,G,4649,5.047
2013,G,4649,2.734
2014,G,4649,3.801
2015,G,4649,2.558
2016,G,4649,1.387
2017,G,4649,3.654
2018,G,4649,3.364
2019,G,4649,2.827
2020,G,4649,3.478
2009,G,4651,0.083
2010,G,4651,0.29
2011,G,4651,0.267
2012,G,4651,0.195
2013,G,4651,0.307
2014,G,4651,0.279
2015,G,4651,0.404
2016,G,4651,0.369
2017,G,4651,0.281
2018,G,4651,0.288
2019,G,4651,0.307
2020,G,4651,0.244
2009,G,4652,0.108
2010,G,4652,0.7
2011,G,4652,0.963
2012,G,4652,0.968
2013,G,4652,0.662
2014,G,4652,1.199
2015,G,4652,1.081
2016,G,4652,0.976
2017,G,4652,1.488
2018,G,4652,0.979
2019,G,4652,0.588
2020,G,4652,0.364
2009,G,4661,0.028
2010,G,4661,0.036
2011,G,4661,0.044
2012,G,4661,0.061
2013,G,4661,0.077
2014,G,4661,0.026
2015,G,4661,0.03
2016,G,4661,0.043
2017,G,4661,0.078
2018,G,4661,0.039
2019,G,4661,0.041
2020,G,4661,0.056
2009,G,4662,0.001
2010,G,4662,0.002
2011,G,4662,0.001
2012,G,4662,0.001
2013,G,4662,0.003
2014,G,4662,0.003
2015,G,4662,0.001
2016,G,4662,0.009
2017,G,4662,0.011
2018,G,4662,0.012
2019,G,4662,0.011
2020,G,4662,0.01
2009,G,4663,0.012
2010,G,4663,0.006
2011,G,4663,0.029
2012,G,4663,0.05
2013,G,4663,0.041
2014,G,4663,0.063
2015,G,4663,0.04
2016,G,4663,0.047
2017,G,4663,0.068
2018,G,4663,0.049
2019,G,4663,0.042
2020,G,4663,0.007
2016,G,4664,0.001
2017,G,4664,0.0
2009,G,4665,0.0
2010,G,4665,0.0
2011,G,4665,0.0
2012,G,4665,0.001
2013,G,4665,0.003
2014,G,4665,0.002
2015,G,4665,0.002
2016,G,4665,0.0
2017,G,4665,0.0
2018,G,4665,0.0
2019,G,4665,0.001
2020,G,4665,0.0
2009,G,4666,0.002
2010,G,4666,0.0
2011,G,4666,0.0
2012,G,4666,0.0
2013,G,4666,0.001
2014,G,4666,0.002
2015,G,4666,0.003
2016,G,4666,0.001
2017,G,4666,0.001
2018,G,4666,0.001
2019,G,4666,0.0
2020,G,4666,0.001
2009,G,4669,0.031
2010,G,4669,0.047
2011,G,4669,0.062
2012,G,4669,0.067
2013,G,4669,0.05
2014,G,4669,0.053
2015,G,4669,0.075
2016,G,4669,0.043
2017,G,4669,0.05
2018,G,4669,0.023
2019,G,4669,0.035
2020,G,4669,0.052
2012,G,4670,0.002
2013,G,4670,0.001
2014,G,4670,0.002
2015,G,4670,0.002
2016,G,4670,0.002
2017,G,4670,0.002
2018,G,4670,0.001
2019,G,4670,0.001
2020,G,4670,0.001
2009,G,4671,0.218
2010,G,4671,0.284
2011,G,4671,0.274
2012,G,4671,0.211
2013,G,4671,0.166
2014,G,4671,0.278
2015,G,4671,0.371
2016,G,4671,0.465
2017,G,4671,0.502
2018,G,4671,0.378
2019,G,4671,0.296
2020,G,4671,0.314
2009,G,4672,0.106
2010,G,4672,0.241
2011,G,4672,0.223
2012,G,4672,0.25
2013,G,4672,0.242
2014,G,4672,0.389
2015,G,4672,0.25
2016,G,4672,0.593
2017,G,4672,0.58
2018,G,4672,0.485
2019,G,4672,0.226
2020,G,4672,0.152
2009,G,4673,0.071
2010,G,4673,0.109
2011,G,4673,0.122
2012,G,4673,0.155
2013,G,4673,0.127
2014,G,4673,0.182
2015,G,4673,0.218
2016,G,4673,0.238
2017,G,4673,0.258
2018,G,4673,0.144
2019,G,4673,0.165
2020,G,4673,0.135
2009,G,4674,0.028
2010,G,4674,0.308
2011,G,4674,0.783
2012,G,4674,0.417
2013,G,4674,0.764
2014,G,4674,0.9
2015,G,4674,0.779
2016,G,4674,0.418
2017,G,4674,0.917
2018,G,4674,0.691
2019,G,4674,0.416
2020,G,4674,0.512
2009,G,4675,0.04
2010,G,4675,0.169
2011,G,4675,0.205
2012,G,4675,0.303
2013,G,4675,0.355
2014,G,4675,0.36
2015,G,4675,0.337
2016,G,4675,0.222
2017,G,4675,0.202
2018,G,4675,0.201
2019,G,4675,0.076
2020,G,4675,0.13
2009,G,4676,0.024
2010,G,4676,0.017
2011,G,4676,0.015
2012,G,4676,0.023
2013,G,4676,0.024
2014,G,4676,0.028
2015,G,4676,0.03
2016,G,4676,0.053
2017,G,4676,0.032
2018,G,4676,0.013
2019,G,4676,0.017
2020,G,4676,0.035
2009,G,4677,0.0
2010,G,4677,0.017
2011,G,4677,0.005
2012,G,4677,0.003
2013,G,4677,0.001
2014,G,4677,0.008
2015,G,4677,0.014
2016,G,4677,0.014
2017,G,4677,0.014
2018,G,4677,0.011
2019,G,4677,0.009
2020,G,4677,0.009
2009,G,4690,0.652
2010,G,4690,0.983
2011,G,4690,1.161
2012,G,4690,1.355
2013,G,4690,1.152
2014,G,4690,1.147
2015,G,4690,1.107
2016,G,4690,1.083
2017,G,4690,1.725
2018,G,4690,1.068
2019,G,4690,1.04
2020,G,4690,0.775
2018,G,4710,0.0
2009,G,4711,1.515
2010,G,4711,2.401
2011,G,4711,2.539
2012,G,4711,2.179
2013,G,4711,2.46
2014,G,4711,2.516
2015,G,4711,1.232
2016,G,4711,2.317
2017,G,4711,1.942
2018,G,4711,1.761
2019,G,4711,1.471
2020,G,4711,1.717
2009,G,4719,4.597
2010,G,4719,7.429
2011,G,4719,7.635
2012,G,4719,7.57
2013,G,4719,7.656
2014,G,4719,8.264
2015,G,4719,9.11
2016,G,4719,7.153
2017,G,4719,9.212
2018,G,4719,3.409
2019,G,4719,2.271
2020,G,4719,5.506
2017,G,4723,0.001
2018,G,4723,0.0
2019,G,4723,0.0
2020,G,4723,0.0
2015,G,4724,0.002
2016,G,4724,0.003
2018,G,4724,0.0
2019,G,4724,0.0
2020,G,4724,0.0
2009,G,4725,0.001
2010,G,4725,0.001
2011,G,4725,0.007
2012,G,4725,0.001
2013,G,4725,0.002
2014,G,4725,0.0
2017,G,4725,0.005
2018,G,4725,0.003
2019,G,4725,0.002
2020,G,4725,0.002
2009,G,4729,0.192
2010,G,4729,0.357
2011,G,4729,0.002
2012,G,4729,0.001
2013,G,4729,0.037
2014,G,4729,0.034
2015,G,4729,0.07
2016,G,4729,0.046
2017,G,4729,0.087
2018,G,4729,0.021
2019,G,4729,0.044
2020,G,4729,0.01
2009,G,4730,0.009
2010,G,4730,0.187
2011,G,4730,0.302
2012,G,4730,0.003
2013,G,4730,0.046
2014,G,4730,0.055
2015,G,4730,0.046
2016,G,4730,0.036
2017,G,4730,0.164
2018,G,4730,0.209
2019,G,4730,0.26
2020,G,4730,0.0
2009,G,4741,0.012
2010,G,4741,0.041
2011,G,4741,0.051
2012,G,4741,0.061
2013,G,4741,0.09
2014,G,4741,0.041
2015,G,4741,0.059
2016,G,4741,0.142
2017,G,4741,0.139
2018,G,4741,0.12
2019,G,4741,0.062
2020,G,4741,0.112
2009,G,4742,0.0
2014,G,4742,0.0
2018,G,4742,0.001
2009,G,4743,0.002
2010,G,4743,0.038
2011,G,4743,0.737
2012,G,4743,0.369
2013,G,4743,0.002
2014,G,4743,0.298
2015,G,4743,0.471
2016,G,4743,0.012
2017,G,4743,0.013
2018,G,4743,0.005
2019,G,4743,0.01
2020,G,4743,0.011
2012,G,4750,0.0
2013,G,4750,0.0
2009,G,4751,0.001
2010,G,4751,0.0
2011,G,4751,0.0
2012,G,4751,0.0
2013,G,4751,0.0
2014,G,4751,0.0
2015,G,4751,0.0
2016,G,4751,0.0
2017,G,4751,0.0
2018,G,4751,0.001
2019,G,4751,0.0
2020,G,4751,0.0
2009,G,4752,0.113
2010,G,4752,0.225
2011,G,4752,0.255
2012,G,4752,0.413
2013,G,4752,0.425
2014,G,4752,0.512
2015,G,4752,0.679
2016,G,4752,0.478
2017,G,4752,0.383
2018,G,4752,0.259
2019,G,4752,0.293
2020,G,4752,0.467
2009,G,4753,0.0
2010,G,4753,0.0
2011,G,4753,0.001
2012,G,4753,0.0
2013,G,4753,0.0
2014,G,4753,0.002
2015,G,4753,0.001
2016,G,4753,0.001
2017,G,4753,0.002
2018,G,4753,0.0
2020,G,4753,0.0
2009,G,4754,0.0
2010,G,4754,0.0
2013,G,4754,0.111
2014,G,4754,0.219
2015,G,4754,0.207
2016,G,4754,0.454
2017,G,4754,0.484
2018,G,4754,0.385
2019,G,4754,0.329
2020,G,4754,0.457
2009,G,4759,0.05
2010,G,4759,0.101
2011,G,4759,0.103
2012,G,4759,0.131
2013,G,4759,0.052
2014,G,4759,0.095
2015,G,4759,0.082
2016,G,4759,0.086
2017,G,4759,0.334
2018,G,4759,0.099
2019,G,4759,0.088
2020,G,4759,0.11
2009,G,4761,0.246
2010,G,4761,0.477
2011,G,4761,0.272
2012,G,4761,0.185
2013,G,4761,0.148
2014,G,4761,0.001
2015,G,4761,0.539
2016,G,4761,1.184
2017,G,4761,1.064
2018,G,4761,1.914
2019,G,4761,1.958
2020,G,4761,3.606
2009,G,4762,0.198
2010,G,4762,0.362
2011,G,4762,0.494
2012,G,4762,0.622
2013,G,4762,0.042
2014,G,4762,0.311
2015,G,4762,0.141
2016,G,4762,0.304
2019,G,4762,0.0
2020,G,4762,0.0
2009,G,4764,0.0
2010,G,4764,0.001
2011,G,4764,0.006
2012,G,4764,0.001
2013,G,4764,0.003
2014,G,4764,0.01
2015,G,4764,0.004
2016,G,4764,0.005
2017,G,4764,0.007
2018,G,4764,0.004
2019,G,4764,0.002
2020,G,4764,0.013
2009,G,4765,0.001
2012,G,4765,0.0
2013,G,4765,0.0
2015,G,4765,0.0
2016,G,4765,0.0
2017,G,4765,0.0
2018,G,4765,0.0
2019,G,4765,0.001
2020,G,4765,0.002
2014,G,4770,0.0
2015,G,4770,0.001
2016,G,4770,0.001
2017,G,4770,0.0
2019,G,4770,0.001
2020,G,4770,0.003
2009,G,4771,0.349
2010,G,4771,0.271
2011,G,4771,1.24
2012,G,4771,0.445
2013,G,4771,0.431
2014,G,4771,0.43
2015,G,4771,1.803
2016,G,4771,2.479
2017,G,4771,1.232
2018,G,4771,1.96
2019,G,4771,1.656
2020,G,4771,1.719
2009,G,4772,0.077
2010,G,4772,0.107
2011,G,4772,0.215
2012,G,4772,0.268
2013,G,4772,0.274
2014,G,4772,0.287
2015,G,4772,0.415
2016,G,4772,0.355
2017,G,4772,0.44
2018,G,4772,0.179
2019,G,4772,0.122
2020,G,4772,0.161
2009,G,4773,0.118
2010,G,4773,0.813
2011,G,4773,0.845
2012,G,4773,3.278
2013,G,4773,0.983
2014,G,4773,1.115
2015,G,4773,1.972
2016,G,4773,1.776
2017,G,4773,1.923
2018,G,4773,1.326
2019,G,4773,0.721
2020,G,4773,0.132
2010,G,4774,0.001
2011,G,4774,0.001
2012,G,4774,0.002
2013,G,4774,0.002
2014,G,4774,0.002
2016,G,4774,0.009
2018,G,4774,0.0
2019,G,4774,0.0
2020,G,4774,0.0
2009,G,4775,0.0
2010,G,4775,0.0
2012,G,4775,0.0
2014,G,4775,0.0
2015,G,4775,0.082
2016,G,4775,0.046
2017,G,4775,0.0
2018,G,4775,0.0
2019,G,4775,0.001
2020,G,4775,0.0
2009,G,4777,0.055
2010,G,4777,0.011
2011,G,4777,0.012
2012,G,4777,0.065
2013,G,4777,0.005
2014,G,4777,0.047
2015,G,4777,0.325
2016,G,4777,0.377
2017,G,4777,0.556
2018,G,4777,0.358
2019,G,4777,0.015
2020,G,4777,0.072
2009,G,4778,0.557
2010,G,4778,0.664
2011,G,4778,1.226
2012,G,4778,1.112
2013,G,4778,1.011
2014,G,4778,1.126
2015,G,4778,1.365
2016,G,4778,1.417
2017,G,4778,1.301
2018,G,4778,0.792
2019,G,4778,0.539
2020,G,4778,0.787
2009,G,4779,0.001
2010,G,4779,0.001
2011,G,4779,0.004
2012,G,4779,0.004
2013,G,4779,0.0
2014,G,4779,0.0
2016,G,4779,0.0
2017,G,4779,0.009
2018,G,4779,0.01
2019,G,4779,0.006
2020,G,4779,0.001
2009,G,4781,0.0
2010,G,4781,0.0
2011,G,4781,0.003
2014,G,4781,0.0
2015,G,4781,0.007
2016,G,4781,0.004
2017,G,4781,0.005
2018,G,4781,0.001
2019,G,4781,0.001
2020,G,4781,0.001
2009,G,4791,0.134
2010,G,4791,0.188
2011,G,4791,0.144
2012,G,4791,0.441
2013,G,4791,0.452
2014,G,4791,0.915
2015,G,4791,1.795
2016,G,4791,2.543
2017,G,4791,1.644
2018,G,4791,2.404
2019,G,4791,1.265
2020,G,4791,3.317
2009,G,4799,0.003
2010,G,4799,0.009
2011,G,4799,0.011
2012,G,4799,0.01
2013,G,4799,0.008
2014,G,4799,0.008
2015,G,4799,0.0
2016,G,4799,0.006
2017,G,4799,0.004
2018,G,4799,0.007
2019,G,4799,0.002
2020,G,4799,0.002
2009,H,4900,0.0
2009,H,4910,0.364
2010,H,4910,0.409
2011,H,4910,1.396
2012,H,4910,1.192
2013,H,4910,0.589
2014,H,4910,0.982
